video,release_id,report_id,sample_index,approx_second,source_frame_index,dvids_phase,dvids_anchor,review_quality,candidate_count,track_candidate_rank,target_center_x,target_center_y,bbox_x0,bbox_y0,bbox_w,bbox_h,component_area,fill_ratio,polarity,component_max_luma,component_min_luma,component_mean_luma,local_median_luma,bright_delta,dark_delta,contrast_delta,step_from_previous_supported_px,distance_from_expected_px,distance_from_reticle_px,overlay_relation,nearest_colored_overlay_px,caveat,annotated_frame_path,zoom_patch_path
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,93,209.0,6270,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,13,2,931.5,620.5,931.0,617.0,2,8,16,1.0,dark,100,19,57.06,167.0,-67.0,148.0,148.0,406.242,85.4,85.4,separate from colored overlay,45.92,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0093_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0093_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,94,210.0,6300,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,15,1,940.3,597.6,932.0,597.0,18,3,37,0.685,dark,40,4,21.57,170.0,-130.0,166.0,166.0,24.537,60.87,60.87,near colored overlay,22.94,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0094_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0094_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,95,211.0,6330,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,16,1,940.3,597.6,932.0,597.0,18,3,37,0.685,dark,40,5,21.73,168.0,-128.0,163.0,163.0,0.0,60.87,60.87,near colored overlay,22.94,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0095_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0095_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,96,212.0,6360,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,8,3,998.5,780.0,998.0,779.0,2,3,6,1.0,bright,173,149,158.67,146.0,27.0,-3.0,27.0,191.466,243.07,243.07,separate from colored overlay,200.17,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0096_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0096_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,97,213.0,6390,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,low,6,3,998.5,779.5,998.0,779.0,2,2,4,1.0,bright,161,145,153.0,145.0,16.0,0.0,16.0,0.5,242.57,242.57,separate from colored overlay,199.68,"weak, distant from expected lane, overlay-adjacent, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0097_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0097_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,98,214.0,6420,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,13,1,931.5,601.5,931.0,599.0,2,6,12,1.0,dark,95,16,55.92,167.0,-72.0,151.0,151.0,190.66,67.78,67.78,near colored overlay,33.5,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0098_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0098_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,99,215.0,6450,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,13,1,1034.7,881.6,1029.0,879.0,12,6,66,0.917,bright,210,117,160.15,121.0,89.0,4.0,89.0,298.453,349.62,349.62,separate from colored overlay,308.53,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0099_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0099_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,100,216.0,6480,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,10,1,782.6,809.8,778.0,806.0,11,9,57,0.576,bright,255,109,175.89,125.0,130.0,16.0,130.0,262.093,322.95,322.95,separate from colored overlay,281.56,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0100_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0100_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,101,217.0,6510,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,12,1,939.6,597.6,931.0,597.0,19,3,40,0.702,dark,96,4,25.52,166.0,-70.0,162.0,162.0,264.017,61.12,61.12,near colored overlay,23.34,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0101_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0101_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,102,218.0,6540,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,7,1,931.5,618.5,931.0,613.0,2,12,24,1.0,dark,96,18,56.71,171.0,-75.0,153.0,153.0,22.4,83.51,83.51,separate from colored overlay,44.3,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0102_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0102_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,103,219.0,6570,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,10,1,1071.2,617.3,1065.0,612.0,12,10,77,0.642,bright,252,133,187.7,167.0,85.0,34.0,85.0,139.7,135.43,135.43,separate from colored overlay,96.9,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0103_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0103_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,104,220.0,6600,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,12,1,931.5,615.5,931.0,610.0,2,12,24,1.0,dark,95,17,55.58,166.0,-71.0,149.0,149.0,139.707,80.7,80.7,separate from colored overlay,41.93,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0104_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0104_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,105,221.0,6630,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,13,1,931.5,622.5,931.0,621.0,2,4,8,1.0,dark,97,18,57.62,170.0,-73.0,152.0,152.0,7.0,87.28,87.28,separate from colored overlay,47.57,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0105_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0105_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,106,222.0,6660,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,6,1,1022.7,842.8,1017.0,839.0,13,9,77,0.658,bright,255,109,180.83,128.0,127.0,19.0,127.0,238.444,309.24,309.24,separate from colored overlay,268.32,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0106_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0106_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,107,223.0,6690,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,8,1,694.0,760.9,688.0,757.0,13,10,88,0.677,bright,249,118,174.56,116.0,133.0,-2.0,133.0,338.732,345.79,345.79,separate from colored overlay,197.74,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0107_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0107_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,108,224.0,6720,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,9,1,570.2,590.7,566.0,586.0,10,11,73,0.664,bright,255,98,170.37,105.0,150.0,7.0,150.0,210.516,393.13,393.13,separate from colored overlay,217.51,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0108_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0108_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,109,225.0,6750,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,12,1,634.3,326.6,629.0,322.0,12,11,81,0.614,bright,255,81,159.32,101.0,154.0,20.0,154.0,271.828,389.43,389.43,separate from colored overlay,143.63,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0109_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0109_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,110,226.0,6780,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,12,2,931.5,617.0,931.0,613.0,2,9,18,1.0,dark,95,18,56.39,170.0,-75.0,152.0,152.0,415.575,82.11,82.11,separate from colored overlay,43.11,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0110_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0110_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,111,227.0,6810,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,9,1,931.5,609.5,931.0,609.0,2,2,4,1.0,dark,96,18,57.0,172.0,-76.0,154.0,154.0,7.5,75.12,75.12,separate from colored overlay,38.92,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0111_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0111_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,112,228.0,6840,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,low,8,1,699.4,938.4,696.0,933.0,8,12,75,0.781,bright,250,78,162.43,95.0,155.0,17.0,155.0,402.519,476.03,476.03,separate from colored overlay,234.7,"weak, distant from expected lane, overlay-adjacent, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0112_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0112_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,113,229.0,6870,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,low,8,8,1199.5,960.5,1199.0,960.0,2,2,4,1.0,bright,115,103,108.25,102.0,13.0,-1.0,13.0,441.616,483.92,483.92,separate from colored overlay,268.06,"weak, distant from expected lane, overlay-adjacent, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0113_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0113_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,114,230.0,6900,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,16,1,940.3,597.6,932.0,597.0,18,3,37,0.685,dark,43,4,22.32,172.0,-129.0,168.0,168.0,14.803,60.87,60.87,near colored overlay,24.26,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0114_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0114_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,115,231.0,6930,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,low,13,2,998.5,779.5,998.0,779.0,2,2,4,1.0,bright,172,153,162.0,150.0,22.0,-3.0,22.0,190.99,242.57,242.57,separate from colored overlay,201.31,"weak, distant from expected lane, overlay-adjacent, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0115_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0115_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,116,232.0,6960,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,low,4,1,1318.7,846.2,1309.0,841.0,20,12,117,0.487,bright,238,107,167.49,121.0,117.0,14.0,117.0,452.748,471.61,471.61,separate from colored overlay,109.18,"weak, distant from expected lane, overlay-adjacent, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0116_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0116_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,117,233.0,6990,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,low,3,1,1002.5,253.5,1001.0,253.0,4,2,8,1.0,bright,139,125,133.0,121.0,18.0,-4.0,18.0,349.672,289.64,289.64,separate from colored overlay,57.68,"weak, distant from expected lane, overlay-adjacent, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0117_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0117_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,118,234.0,7020,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,7,2,941.3,630.4,932.0,629.0,20,3,41,0.683,dark,175,33,152.24,171.0,4.0,138.0,138.0,32.835,92.33,92.33,separate from colored overlay,49.64,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0118_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0118_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,119,235.0,7050,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,5,1,1299.3,649.5,1291.0,646.0,18,9,100,0.617,bright,253,133,192.21,143.0,110.0,10.0,110.0,358.504,356.51,356.51,separate from colored overlay,197.33,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0119_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0119_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,120,236.0,7080,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,9,1,879.2,689.7,875.0,686.0,10,8,57,0.713,bright,255,149,202.77,161.0,94.0,12.0,94.0,422.056,170.15,170.15,separate from colored overlay,132.68,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0120_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0120_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,121,237.0,7110,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,8,1,682.0,583.0,677.0,579.0,11,9,71,0.717,bright,255,109,185.96,136.0,119.0,27.0,119.0,224.156,281.28,281.28,separate from colored overlay,233.78,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0121_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0121_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,122,238.0,7140,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,7,1,608.1,450.4,603.0,447.0,10,9,67,0.744,bright,254,66,160.79,115.0,139.0,49.0,139.0,151.776,363.07,363.07,separate from colored overlay,205.41,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0122_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0122_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,123,239.0,7170,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,8,1,573.0,460.4,567.0,455.0,14,11,107,0.695,bright,255,78,145.48,111.0,144.0,33.0,144.0,36.519,395.1,395.1,separate from colored overlay,198.93,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0123_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0123_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,124,240.0,7200,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,4,1,593.6,537.3,588.0,534.0,13,8,76,0.731,bright,251,88,164.46,117.0,134.0,29.0,134.0,79.641,366.44,366.44,separate from colored overlay,275.82,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0124_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0124_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,125,241.0,7230,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,10,2,640.7,634.6,635.0,631.0,14,9,85,0.675,bright,255,96,157.04,122.0,133.0,26.0,133.0,108.104,333.04,333.04,separate from colored overlay,219.55,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0125_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0125_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,126,242.0,7260,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,12,3,717.7,739.0,712.0,735.0,13,11,80,0.559,bright,255,114,181.72,135.0,120.0,21.0,120.0,129.715,313.54,313.54,separate from colored overlay,226.24,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0126_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0126_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,127,243.0,7290,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,8,1,714.3,757.7,708.0,753.0,13,11,99,0.692,bright,255,88,156.3,130.0,125.0,42.0,125.0,19.041,328.3,328.3,separate from colored overlay,218.24,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0127_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0127_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,128,244.0,7320,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,5,1,940.1,629.9,931.0,625.0,21,7,47,0.32,dark,179,19,139.49,172.0,7.0,153.0,153.0,259.472,92.06,92.06,separate from colored overlay,50.19,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0128_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0128_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,129,245.0,7350,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,5,1,931.5,621.0,931.0,617.0,2,9,18,1.0,dark,97,17,55.56,170.0,-73.0,153.0,153.0,12.331,85.87,85.87,separate from colored overlay,47.98,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0129_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0129_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,130,246.0,7380,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,8,1,931.5,623.5,931.0,621.0,2,6,12,1.0,dark,97,17,55.75,170.0,-73.0,153.0,153.0,2.5,88.23,88.23,separate from colored overlay,48.4,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0130_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0130_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,131,247.0,7410,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,11,1,931.5,602.5,931.0,602.0,2,2,4,1.0,dark,100,17,58.75,171.0,-71.0,154.0,154.0,21.0,68.69,68.69,near colored overlay,34.12,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0131_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0131_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,132,248.0,7440,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,7,1,931.5,622.5,931.0,621.0,2,4,8,1.0,dark,96,18,56.62,170.0,-74.0,152.0,152.0,20.0,87.28,87.28,separate from colored overlay,47.57,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0132_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0132_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,133,249.0,7470,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,14,1,938.2,628.5,931.0,620.0,21,12,60,0.238,dark,172,17,121.77,168.0,4.0,151.0,151.0,8.959,91.12,91.12,separate from colored overlay,49.6,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0133_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0133_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,134,250.0,7500,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,8,1,940.3,597.6,932.0,597.0,18,3,37,0.685,dark,39,3,21.11,167.0,-128.0,164.0,164.0,30.944,60.87,60.87,near colored overlay,24.26,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0134_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0134_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,135,251.0,7530,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,8,1,931.5,610.5,931.0,609.0,2,4,8,1.0,dark,101,18,58.0,167.0,-66.0,149.0,149.0,15.619,76.04,76.04,separate from colored overlay,39.65,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0135_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0135_patch.jpg
