video,release_id,report_id,sample_index,approx_second,source_frame_index,phase,source_candidate_x,source_candidate_y,source_review_confidence,source_overlay_relation,source_bbox_w,source_bbox_h,source_area,source_candidate_count,source_detection_status,manual_x_full_frame,manual_y_full_frame,dx_from_frame_center,dy_from_frame_center,manual_status,manual_quality,nearest_prev_second,nearest_next_second,step_from_previous_px,image_plane_rate_px_s,step_heading_deg,caveat,annotated_frame_path,zoom_patch_path
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,77,42.5,1275,generally centered in FOV,697.5,748.5,high,separate from colored reticle/overlay,6,4,20,8,accepted_source_detection,697.5,748.5,-262.5,208.5,accepted_detector_mark,high,,,5.7,11.4,-52.13,accepted detector-centered mark after false-top-edge rejection pass,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0077_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0077_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,78,43.0,1290,generally centered in FOV,716.6,730.6,high,separate from colored reticle/overlay,4,4,13,7,accepted_source_detection,716.6,730.6,-243.4,190.6,accepted_detector_mark,high,,,26.18,52.35,-43.14,accepted detector-centered mark after false-top-edge rejection pass,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0078_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0078_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,79,43.5,1305,generally centered in FOV,1827.3,1.4,medium,separate from colored reticle/overlay,14,4,52,12,rejected_top_edge_artifact,757.3,707.8,-202.7,167.8,interpolated_detector_dropout,interpolated,43.0,44.0,46.65,93.3,-29.26,source detector selected recurring top-edge artifact; interpolated across 1.0s bounded by accepted detections,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0079_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0079_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,80,44.0,1320,generally centered in FOV,798.0,685.0,medium,separate from colored reticle/overlay,5,3,13,22,accepted_source_detection,798.0,685.0,-162.0,145.0,accepted_detector_mark,medium,,,46.65,93.3,-29.26,accepted detector-centered mark after false-top-edge rejection pass,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0080_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0080_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,81,44.5,1335,generally centered in FOV,856.5,657.5,high,separate from colored reticle/overlay,4,4,12,17,accepted_source_detection,856.5,657.5,-103.5,117.5,accepted_detector_mark,high,,,64.64,129.28,-25.18,accepted detector-centered mark after false-top-edge rejection pass,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0081_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0081_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,82,45.0,1350,generally centered in FOV,905.1,647.9,medium,near colored reticle/overlay,3,3,8,21,accepted_source_detection,905.1,647.9,-54.9,107.9,accepted_detector_mark,medium,,,49.54,99.08,-11.17,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0082_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0082_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,83,45.5,1365,generally centered in FOV,941.5,642.5,high,near colored reticle/overlay,4,4,12,10,accepted_source_detection,941.5,642.5,-18.5,102.5,accepted_detector_mark,high,,,36.8,73.6,-8.44,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0083_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0083_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,84,46.0,1380,generally centered in FOV,959.0,642.5,medium,near colored reticle/overlay,3,2,6,14,accepted_source_detection,959.0,642.5,-1.0,102.5,accepted_detector_mark,medium,,,17.5,35.0,0.0,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0084_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0084_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,85,46.5,1395,generally centered in FOV,962.5,646.5,high,near colored reticle/overlay,4,4,12,10,accepted_source_detection,962.5,646.5,2.5,106.5,accepted_detector_mark,high,,,5.32,10.63,48.81,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0085_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0085_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,86,47.0,1410,generally centered in FOV,948.2,644.4,high,near colored reticle/overlay,5,4,16,13,accepted_source_detection,948.2,644.4,-11.8,104.4,accepted_detector_mark,high,,,14.45,28.91,-171.65,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0086_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0086_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,87,47.5,1425,generally centered in FOV,1827.5,1.4,medium,separate from colored reticle/overlay,14,4,54,7,rejected_top_edge_artifact,931.7,615.5,-28.3,75.5,interpolated_detector_dropout,interpolated,47.0,48.0,33.3,66.61,-119.8,source detector selected recurring top-edge artifact; interpolated across 1.0s bounded by accepted detections,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0087_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0087_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,88,48.0,1440,generally centered in FOV,915.1,586.6,high,near colored reticle/overlay,5,4,17,6,accepted_source_detection,915.1,586.6,-44.9,46.6,accepted_detector_mark,high,,,33.3,66.61,-119.8,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0088_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0088_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,89,48.5,1455,generally centered in FOV,908.9,554.1,high,intersects colored reticle/overlay,3,3,8,4,accepted_source_detection,908.9,554.1,-51.1,14.1,accepted_detector_mark,high,,,33.09,66.17,-100.8,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0089_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0089_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,90,49.0,1470,generally centered in FOV,910.5,528.5,high,intersects colored reticle/overlay,4,4,12,6,accepted_source_detection,910.5,528.5,-49.5,-11.5,accepted_detector_mark,high,,,25.65,51.3,-86.42,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0090_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0090_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,91,49.5,1485,generally centered in FOV,913.0,514.5,medium,near colored reticle/overlay,3,2,6,9,accepted_source_detection,913.0,514.5,-47.0,-25.5,accepted_detector_mark,medium,,,14.22,28.44,-79.88,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0091_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0091_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,92,50.0,1500,generally centered in FOV,916.4,508.4,high,near colored reticle/overlay,4,4,13,8,accepted_source_detection,916.4,508.4,-43.6,-31.6,accepted_detector_mark,high,,,6.98,13.97,-60.87,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0092_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0092_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,93,50.5,1515,generally centered in FOV,921.4,502.4,high,intersects colored reticle/overlay,4,4,13,8,accepted_source_detection,921.4,502.4,-38.6,-37.6,accepted_detector_mark,high,,,7.81,15.62,-50.19,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0093_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0093_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,94,51.0,1530,generally centered in FOV,922.4,499.4,high,intersects colored reticle/overlay,4,4,13,7,accepted_source_detection,922.4,499.4,-37.6,-40.6,accepted_detector_mark,high,,,3.16,6.32,-71.57,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0094_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0094_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,95,51.5,1545,generally centered in FOV,919.4,501.4,high,intersects colored reticle/overlay,4,4,13,5,accepted_source_detection,919.4,501.4,-40.6,-38.6,accepted_detector_mark,high,,,3.61,7.21,146.31,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0095_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0095_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,96,52.0,1560,generally centered in FOV,916.0,504.5,high,intersects colored reticle/overlay,5,4,16,6,accepted_source_detection,916.0,504.5,-44.0,-35.5,accepted_detector_mark,high,,,4.6,9.2,137.64,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0096_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0096_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,97,52.5,1575,generally centered in FOV,911.0,516.5,high,near colored reticle/overlay,5,4,16,7,accepted_source_detection,911.0,516.5,-49.0,-23.5,accepted_detector_mark,high,,,13.0,26.0,112.62,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0097_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0097_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,98,53.0,1590,generally centered in FOV,907.1,528.9,high,intersects colored reticle/overlay,3,3,8,7,accepted_source_detection,907.1,528.9,-52.9,-11.1,accepted_detector_mark,high,,,13.0,26.0,107.46,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0098_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0098_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,99,53.5,1605,generally centered in FOV,1827.5,1.4,medium,separate from colored reticle/overlay,14,4,54,5,rejected_top_edge_artifact,908.0,544.2,-52.0,4.2,interpolated_detector_dropout,interpolated,53.0,54.0,15.33,30.66,86.45,source detector selected recurring top-edge artifact; interpolated across 1.0s bounded by accepted detections,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0099_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0099_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,100,54.0,1620,generally centered in FOV,909.0,559.5,medium,intersects colored reticle/overlay,3,2,6,5,accepted_source_detection,909.0,559.5,-51.0,19.5,accepted_detector_mark,medium,,,15.33,30.66,86.45,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0100_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0100_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,101,54.5,1635,generally centered in FOV,914.5,572.5,high,near colored reticle/overlay,4,4,12,7,accepted_source_detection,914.5,572.5,-45.5,32.5,accepted_detector_mark,high,,,14.12,28.23,67.07,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0101_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0101_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,102,55.0,1650,generally centered in FOV,924.0,578.4,high,near colored reticle/overlay,5,4,13,7,accepted_source_detection,924.0,578.4,-36.0,38.4,accepted_detector_mark,high,,,11.18,22.37,31.84,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0102_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0102_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,103,55.5,1665,generally centered in FOV,1827.5,1.4,medium,separate from colored reticle/overlay,14,4,54,7,rejected_top_edge_artifact,934.2,582.7,-25.8,42.7,interpolated_detector_dropout,interpolated,55.0,56.0,11.12,22.23,22.76,source detector selected recurring top-edge artifact; interpolated across 1.0s bounded by accepted detections,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0103_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0103_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,104,56.0,1680,generally centered in FOV,944.5,587.0,medium,near colored reticle/overlay,2,3,6,5,accepted_source_detection,944.5,587.0,-15.5,47.0,accepted_detector_mark,medium,,,11.12,22.23,22.76,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0104_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0104_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,105,56.5,1695,generally centered in FOV,949.5,589.5,low,near colored reticle/overlay,2,2,4,7,accepted_source_detection,949.5,589.5,-10.5,49.5,accepted_detector_mark,low,,,5.59,11.18,26.57,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0105_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0105_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,106,57.0,1710,generally centered in FOV,956.0,592.0,high,intersects colored reticle/overlay,3,3,9,9,accepted_source_detection,956.0,592.0,-4.0,52.0,accepted_detector_mark,high,,,6.96,13.93,21.04,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0106_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0106_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,107,57.5,1725,generally centered in FOV,955.5,588.5,low,intersects colored reticle/overlay,2,2,4,7,accepted_source_detection,955.5,588.5,-4.5,48.5,accepted_detector_mark,low,,,3.54,7.07,-98.13,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0107_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0107_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,108,58.0,1740,generally centered in FOV,952.6,587.6,high,near colored reticle/overlay,4,4,13,8,accepted_source_detection,952.6,587.6,-7.4,47.6,accepted_detector_mark,high,,,3.04,6.07,-162.76,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0108_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0108_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,109,58.5,1755,generally centered in FOV,952.5,587.5,high,near colored reticle/overlay,4,4,12,5,accepted_source_detection,952.5,587.5,-7.5,47.5,accepted_detector_mark,high,,,0.14,0.28,-135.0,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0109_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0109_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,110,59.0,1770,generally centered in FOV,951.4,586.4,high,near colored reticle/overlay,4,4,13,6,accepted_source_detection,951.4,586.4,-8.6,46.4,accepted_detector_mark,high,,,1.56,3.11,-135.0,accepted detector-centered mark after false-top-edge rejection pass; close to colored sensor symbology,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/annotated-frames/frame_0110_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-motion-pass/pr34-d33-manual-track/DOD_111689011/object-zoom-patches/frame_0110_patch.jpg
