video,release_id,approx_second,frame_index,phase,confidence,candidate_count,group_size,centroid_x_crop,centroid_y_crop,centroid_x_full,centroid_y_full,span_x,span_y,sum_area,mean_area,max_luma,mean_luma,mean_pair_distance,max_pair_distance,d12,d23,d13,overlay_relation,nearest_overlay_px,note,p1_x_crop,p1_y_crop,p1_area,p1_max_luma,p2_x_crop,p2_y_crop,p2_area,p2_max_luma,p3_x_crop,p3_y_crop,p3_area,p3_max_luma
DOD_111689142.mp4,DOW-UAP-PR47,58.0,1740,upper-to-mid descent,high,3,3,450.51,51.705,930.51,321.705,52.294,12.224,1114,371.333,255,197.988,36.266,52.406,30.622,25.77,52.406,near colored overlay,5.498,three compact bright contrast areas detected as a tight group,423.72,56.918,846,255,451.797,44.695,59,244,476.014,53.502,209,246
DOD_111689142.mp4,DOW-UAP-PR47,58.2,1746,upper-to-mid descent,medium,2,2,551.051,141.661,1031.051,411.661,14.378,10.168,1169,584.5,255,210.917,17.61,17.61,,,,separate from colored overlay,81.051,two compact bright areas detected; possible partial formation visibility,543.862,146.745,1098,255,558.239,136.577,71,248,,,,
DOD_111689142.mp4,DOW-UAP-PR47,58.4,1752,upper-to-mid descent,high,3,3,530.167,124.902,1010.167,394.902,41.533,13.995,1173,391,254,209.278,31.255,43.828,40.844,9.095,43.828,separate from colored overlay,59.167,three compact bright contrast areas detected as a tight group,502.809,131.219,356,253,543.351,126.265,741,254,544.342,117.224,76,243
DOD_111689142.mp4,DOW-UAP-PR47,58.6,1758,upper-to-mid descent,high,4,3,466.251,83.423,946.251,353.423,54.824,18.181,997,332.333,255,203.652,41.756,54.83,19.436,51.003,54.83,intersects colored overlay,0.492,three compact bright contrast areas detected as a tight group,445.686,89.753,299,254,452.557,71.571,70,249,500.51,88.946,628,255
DOD_111689142.mp4,DOW-UAP-PR47,58.8,1764,upper-to-mid descent,medium,2,2,453.206,59.478,933.206,329.478,52.599,1.745,1165,582.5,255,207.605,52.628,52.628,,,,intersects colored overlay,2.834,two compact bright areas detected; possible partial formation visibility,426.907,60.35,805,255,479.506,58.606,360,254,,,,
DOD_111689142.mp4,DOW-UAP-PR47,59.0,1770,upper-to-mid descent,high,3,3,450.481,66.488,930.481,336.488,51.972,10.869,1105,368.333,252,199.743,35.802,52.043,29.857,25.507,52.043,near colored overlay,5.54,three compact bright contrast areas detected as a tight group,423.888,71.012,820,252,451.696,60.143,56,231,475.86,68.31,229,251
DOD_111689142.mp4,DOW-UAP-PR47,59.2,1776,upper-to-mid descent,high,4,3,453.11,54.57,933.11,324.57,55.735,15.299,1084,361.333,255,204.358,40.328,55.878,18.662,46.443,55.878,intersects colored overlay,2.945,three compact bright contrast areas detected as a tight group,430.969,61.002,425,254,441.657,45.704,216,255,486.704,57.005,443,254
DOD_111689142.mp4,DOW-UAP-PR47,59.4,1782,upper-to-mid descent,low,2,1,451.918,12.64,931.918,282.64,0.0,0.0,1081,1081,255,205.25,,,,,,near colored overlay,12.886,only one compact bright candidate detected,451.918,12.64,1081,255,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,59.6,1788,upper-to-mid descent,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,59.8,1794,upper-to-mid descent,high,4,3,454.317,89.811,934.317,359.811,55.964,15.12,1056,352,255,205.236,40.47,56.056,18.486,46.868,56.056,intersects colored overlay,1.693,three compact bright contrast areas detected as a tight group,432.118,95.92,400,255,442.753,80.8,190,252,488.082,92.712,466,254
DOD_111689142.mp4,DOW-UAP-PR47,60.0,1800,upper-to-mid descent,high,4,3,458.645,118.501,938.645,388.501,52.404,17.539,1061,353.667,255,205.141,39.621,52.435,19.248,47.181,52.435,intersects colored overlay,0.612,three compact bright contrast areas detected as a tight group,438.534,124.945,382,255,446.463,107.406,175,249,490.938,123.153,504,252
DOD_111689142.mp4,DOW-UAP-PR47,60.2,1806,upper-to-mid descent,high,3,3,465.429,114.403,945.429,384.403,51.228,17.093,1117,372.333,255,203.848,38.739,51.264,18.666,46.287,51.264,intersects colored overlay,0.589,three compact bright contrast areas detected as a tight group,445.853,120.74,265,252,453.353,103.647,51,247,497.081,118.823,801,255
DOD_111689142.mp4,DOW-UAP-PR47,60.4,1812,upper-to-mid descent,high,4,3,509.523,192.155,989.523,462.155,51.416,16.237,1120,373.333,254,206.532,38.195,51.448,18.809,44.328,51.448,near colored overlay,25.72,three compact bright contrast areas detected as a tight group,489.219,198.176,393,253,498.714,181.939,196,251,540.635,196.35,531,254
DOD_111689142.mp4,DOW-UAP-PR47,60.6,1818,upper-to-mid descent,high,4,3,459.208,137.912,939.208,407.912,53.049,17.968,1098,366,255,209.161,40.264,53.093,19.462,48.239,53.093,intersects colored overlay,0.226,three compact bright contrast areas detected as a tight group,439.033,144.619,362,253,446.509,126.65,163,255,492.082,142.466,573,254
DOD_111689142.mp4,DOW-UAP-PR47,60.8,1824,upper-to-mid descent,medium,3,2,410.551,1.19,890.551,271.19,36.572,0.032,160,80,239,178.713,36.572,36.572,,,,separate from colored overlay,53.631,two compact bright areas detected; possible partial formation visibility,392.265,1.206,68,239,428.837,1.174,92,236,,,,
DOD_111689142.mp4,DOW-UAP-PR47,61.0,1830,upper-to-mid descent,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,61.2,1836,upper-to-mid descent,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,61.4,1842,upper-to-mid descent,medium,2,2,470.541,34.167,950.541,304.167,44.55,3.919,1176,588,255,208.161,44.722,44.722,,,,intersects colored overlay,3.225,two compact bright areas detected; possible partial formation visibility,448.266,36.126,222,255,492.816,32.208,954,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,61.6,1848,upper-to-mid descent,high,4,3,459.375,45.779,939.375,315.779,53.214,18.199,1102,367.333,255,208.883,40.361,53.246,19.971,47.867,53.246,intersects colored overlay,0.435,three compact bright contrast areas detected as a tight group,438.895,52.464,401,253,447.119,34.265,151,255,492.109,50.609,550,255
DOD_111689142.mp4,DOW-UAP-PR47,61.8,1854,upper-to-mid descent,high,4,3,438.794,85.666,918.794,355.666,65.01,6.608,1021,340.333,255,200.45,43.737,65.262,23.961,41.987,65.262,near colored overlay,17.209,three compact bright contrast areas detected as a tight group,409.446,89.781,439,255,432.479,83.173,422,255,474.456,84.044,160,248
DOD_111689142.mp4,DOW-UAP-PR47,62.0,1860,upper-to-mid descent,high,3,3,464.189,78.125,944.189,348.125,53.663,7.89,1149,383,255,202.326,36.759,53.668,42.127,14.482,53.668,intersects colored overlay,0.226,three compact bright contrast areas detected as a tight group,432.461,80.249,687,255,473.98,73.118,51,244,486.124,81.007,411,251
DOD_111689142.mp4,DOW-UAP-PR47,62.2,1866,upper-to-mid descent,medium,2,2,377.507,9.918,857.507,279.918,15.194,12.173,1190,595,255,201.924,19.469,19.469,,,,separate from colored overlay,81.021,two compact bright areas detected; possible partial formation visibility,369.91,16.004,1113,255,385.104,3.831,77,238,,,,
DOD_111689142.mp4,DOW-UAP-PR47,62.4,1872,upper-to-mid descent,medium,2,2,359.077,2.308,839.077,272.308,39.039,0.079,309,154.5,255,209.08,39.039,39.039,,,,separate from colored overlay,100.801,two compact bright areas detected; possible partial formation visibility,339.558,2.348,138,255,378.596,2.269,171,253,,,,
DOD_111689142.mp4,DOW-UAP-PR47,62.6,1878,upper-to-mid descent,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,62.8,1884,upper-to-mid descent,low,2,1,403.5,0.0,883.5,270.0,0.0,0.0,6,6,156,152.667,,,,,,separate from colored overlay,60.384,only one compact bright candidate detected,403.5,0.0,6,156,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,63.0,1890,upper-to-mid descent,high,4,3,445.173,55.711,925.173,325.711,59.957,8.347,1079,359.667,255,202.021,40.719,60.381,20.225,41.552,60.381,near colored overlay,10.831,three compact bright contrast areas detected as a tight group,419.046,60.876,410,255,437.468,52.529,333,255,479.003,53.729,336,250
DOD_111689142.mp4,DOW-UAP-PR47,63.2,1896,upper-to-mid descent,high,3,3,454.773,75.72,934.773,345.72,51.679,12.735,1167,389,255,193.349,36.197,51.707,29.926,26.957,51.707,intersects colored overlay,1.259,three compact bright contrast areas detected as a tight group,428.519,80.535,749,255,455.6,67.8,5,180,480.199,78.826,413,254
DOD_111689142.mp4,DOW-UAP-PR47,63.4,1902,upper-to-mid descent,medium,2,2,415.833,60.778,895.833,330.778,16.386,10.516,1170,585,255,204.863,19.47,19.47,,,,separate from colored overlay,40.167,two compact bright areas detected; possible partial formation visibility,407.64,66.036,1093,255,424.026,55.519,77,238,,,,
DOD_111689142.mp4,DOW-UAP-PR47,63.6,1908,upper-to-mid descent,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,63.8,1914,upper-to-mid descent,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,64.0,1920,upper-to-mid descent,high,3,3,399.637,22.092,879.637,292.092,47.748,12.539,1173,391,255,203.864,34.303,47.863,39.264,15.782,47.863,separate from colored overlay,56.915,three compact bright contrast areas detected as a tight group,371.0,24.066,606,255,409.164,14.836,55,234,418.748,27.375,512,255
DOD_111689142.mp4,DOW-UAP-PR47,64.2,1926,upper-to-mid descent,high,4,3,405.067,37.975,885.067,307.975,48.116,16.582,1133,377.667,255,206.41,37.225,48.329,46.446,16.899,48.329,separate from colored overlay,50.933,three compact bright contrast areas detected as a tight group,374.076,40.476,529,255,418.933,28.433,134,255,422.191,45.015,470,255
DOD_111689142.mp4,DOW-UAP-PR47,64.4,1932,upper-to-mid descent,high,3,3,436.562,43.657,916.562,313.657,37.26,17.151,1112,370.667,255,198.231,27.396,41.018,26.977,14.192,41.018,near colored overlay,19.441,three compact bright contrast areas detected as a tight group,416.223,53.634,981,255,439.98,40.853,102,253,453.483,36.483,29,235
DOD_111689142.mp4,DOW-UAP-PR47,64.6,1938,upper-to-mid descent,medium,2,2,460.33,40.583,940.33,310.583,51.644,0.482,1177,588.5,255,203.307,51.646,51.646,,,,intersects colored overlay,0.532,two compact bright areas detected; possible partial formation visibility,434.508,40.824,618,255,486.152,40.342,559,254,,,,
DOD_111689142.mp4,DOW-UAP-PR47,64.8,1944,upper-to-mid descent,high,3,3,472.594,25.715,952.594,295.715,45.773,12.166,1168,389.333,255,206.74,32.969,47.363,43.337,8.209,47.363,near colored overlay,7.046,three compact bright contrast areas detected as a tight group,442.965,31.238,341,255,486.078,26.837,743,253,488.738,19.071,84,238
DOD_111689142.mp4,DOW-UAP-PR47,65.0,1950,upper-to-mid descent,high,4,3,444.431,25.828,924.431,295.828,60.62,10.453,1095,365,255,206.098,41.575,60.858,19.97,43.898,60.858,near colored overlay,11.771,three compact bright contrast areas detected as a tight group,418.553,31.106,425,255,435.569,20.653,334,251,479.173,25.726,336,255
DOD_111689142.mp4,DOW-UAP-PR47,65.2,1956,upper-to-mid descent,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,65.4,1962,upper-to-mid descent,medium,2,2,360.852,7.405,840.852,277.405,41.463,0.659,716,358,255,204.399,41.468,41.468,,,,separate from colored overlay,97.794,two compact bright areas detected; possible partial formation visibility,340.12,7.075,332,255,381.583,7.734,384,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,65.6,1968,upper-to-mid descent,medium,2,2,421.972,53.395,901.972,323.395,15.952,10.514,1171,585.5,255,210.815,19.105,19.105,,,,near colored overlay,34.112,two compact bright areas detected; possible partial formation visibility,413.996,58.652,1113,255,429.948,48.138,58,241,,,,
DOD_111689142.mp4,DOW-UAP-PR47,65.8,1974,upper-to-mid descent,high,4,3,445.577,97.838,925.577,367.838,52.703,12.574,1107,369,255,200.024,36.559,52.866,30.287,26.524,52.866,near colored overlay,6.425,three compact bright contrast areas detected as a tight group,418.826,103.412,980,255,446.378,90.838,74,244,471.528,99.264,53,240
DOD_111689142.mp4,DOW-UAP-PR47,66.0,1980,upper-to-mid descent,medium,2,2,368.23,6.308,848.23,276.308,18.254,11.901,1057,528.5,255,181.664,21.79,21.79,,,,separate from colored overlay,90.911,two compact bright areas detected; possible partial formation visibility,359.104,12.258,1043,255,377.357,0.357,14,192,,,,
DOD_111689142.mp4,DOW-UAP-PR47,66.2,1986,upper-to-mid descent,medium,2,2,362.062,7.734,842.062,277.734,43.059,0.217,718,359,255,208.802,43.06,43.06,,,,separate from colored overlay,96.541,two compact bright areas detected; possible partial formation visibility,340.532,7.843,312,255,383.591,7.626,406,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,66.4,1992,upper-to-mid descent,high,4,3,409.445,27.619,889.445,297.619,62.336,9.797,904,301.333,253,196.101,42.585,62.478,19.773,45.503,62.478,separate from colored overlay,46.678,three compact bright contrast areas detected as a tight group,382.941,32.291,289,252,400.117,22.494,308,253,445.277,28.072,307,251
DOD_111689142.mp4,DOW-UAP-PR47,66.6,1998,upper-to-mid descent,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,66.8,2004,upper-to-mid descent,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,67.0,2010,upper-to-mid descent,low,2,2,460.891,0.217,940.891,270.217,31.783,0.435,26,13,210,162.428,31.786,31.786,,,,near colored overlay,26.783,two weak compact candidates detected; possible background or overlay residue,445.0,0.0,3,151,476.783,0.435,23,210,,,,
DOD_111689142.mp4,DOW-UAP-PR47,67.2,2016,upper-to-mid descent,high,6,3,457.813,85.309,937.813,355.309,49.855,29.407,1037,345.667,255,223.175,42.585,50.37,27.406,50.37,49.978,intersects colored overlay,0.361,three compact bright contrast areas detected as a tight group,438.209,92.774,508,255,447.168,66.874,119,255,488.063,96.28,410,255
DOD_111689142.mp4,DOW-UAP-PR47,67.4,2022,upper-to-mid descent,medium,2,2,441.109,3.602,921.109,273.602,40.27,0.004,465,232.5,252,209.685,40.27,40.27,,,,near colored overlay,28.858,two compact bright areas detected; possible partial formation visibility,420.974,3.6,195,252,461.244,3.604,270,252,,,,
DOD_111689142.mp4,DOW-UAP-PR47,67.6,2028,upper-to-mid descent,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,67.8,2034,upper-to-mid descent,medium,3,2,480.669,39.315,960.669,309.315,51.031,6.63,1182,591,255,177.571,51.46,51.46,,,,near colored overlay,13.673,two compact bright areas detected; possible partial formation visibility,455.154,36.0,13,162,506.185,42.63,1169,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,68.0,2040,upper-to-mid descent,high,3,3,411.146,9.284,891.146,279.284,45.22,11.499,994,331.333,255,199.612,34.248,46.007,46.007,11.516,45.221,separate from colored overlay,49.913,three compact bright contrast areas detected as a tight group,381.209,13.002,402,255,425.8,1.675,40,245,426.429,13.174,552,255
DOD_111689142.mp4,DOW-UAP-PR47,68.2,2046,upper-to-mid descent,high,4,3,520.357,107.307,1000.357,377.307,61.025,14.658,1122,374,255,205.296,41.941,62.761,30.836,32.227,62.761,separate from colored overlay,50.362,three compact bright contrast areas detected as a tight group,489.831,113.583,379,253,520.383,109.411,569,255,550.856,98.925,174,250
DOD_111689142.mp4,DOW-UAP-PR47,68.4,2052,upper-to-mid descent,medium,2,2,600.198,160.408,1080.198,430.408,14.949,10.679,1172,586,255,202.61,18.371,18.371,,,,separate from colored overlay,73.592,two compact bright areas detected; possible partial formation visibility,592.724,165.748,1114,255,607.672,155.069,58,237,,,,
DOD_111689142.mp4,DOW-UAP-PR47,68.6,2058,upper-to-mid descent,medium,2,2,526.062,121.14,1006.062,391.14,17.218,11.305,1173,586.5,255,202.168,20.598,20.598,,,,separate from colored overlay,56.272,two compact bright areas detected; possible partial formation visibility,517.453,126.792,1097,255,534.671,115.487,76,234,,,,
DOD_111689142.mp4,DOW-UAP-PR47,68.8,2064,upper-to-mid descent,medium,2,2,539.099,182.121,1019.099,452.121,15.511,11.951,1169,584.5,255,204.517,19.581,19.581,,,,separate from colored overlay,51.879,two compact bright areas detected; possible partial formation visibility,531.344,188.096,1114,255,546.855,176.145,55,238,,,,
DOD_111689142.mp4,DOW-UAP-PR47,69.0,2070,upper-to-mid descent,medium,2,2,479.379,145.352,959.379,415.352,50.608,4.912,1169,584.5,255,200.809,50.846,50.846,,,,near colored overlay,8.386,two compact bright areas detected; possible partial formation visibility,454.075,142.896,67,234,504.682,147.808,1102,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,69.2,2076,upper-to-mid descent,high,3,3,462.805,103.614,942.805,373.614,54.505,16.926,1164,388,255,209.106,40.558,54.574,18.925,48.176,54.574,intersects colored overlay,0.432,three compact bright contrast areas detected as a tight group,441.814,110.169,350,253,450.28,93.243,107,255,496.32,107.431,707,255
DOD_111689142.mp4,DOW-UAP-PR47,69.4,2082,upper-to-mid descent,medium,2,2,454.706,33.624,934.706,303.624,47.153,2.245,1179,589.5,255,206.625,47.207,47.207,,,,intersects colored overlay,1.348,two compact bright areas detected; possible partial formation visibility,431.129,34.747,726,255,478.283,32.501,453,252,,,,
DOD_111689142.mp4,DOW-UAP-PR47,69.6,2088,upper-to-mid descent,high,4,3,456.688,34.182,936.688,304.182,53.969,17.268,1088,362.667,255,206.412,40.103,54.06,19.834,46.414,54.06,intersects colored overlay,0.875,three compact bright contrast areas detected as a tight group,435.446,40.984,381,255,445.204,23.716,201,249,489.415,37.846,506,254
DOD_111689142.mp4,DOW-UAP-PR47,69.8,2094,upper-to-mid descent,high,4,3,521.615,122.981,1001.615,392.981,47.857,12.746,1160,386.667,255,210.435,34.279,47.943,37.84,17.056,47.943,separate from colored overlay,51.615,three compact bright contrast areas detected as a tight group,493.488,125.323,572,255,530.013,115.436,78,245,541.345,128.182,510,255
DOD_111689142.mp4,DOW-UAP-PR47,70.0,2100,upper-to-mid descent,high,3,3,430.819,17.33,910.819,287.33,41.778,14.772,1172,390.667,255,208.345,30.462,44.312,37.831,9.243,44.312,intersects colored overlay,3.199,three compact bright contrast areas detected as a tight group,404.483,24.496,389,255,441.711,17.77,714,253,446.261,9.725,69,233
DOD_111689142.mp4,DOW-UAP-PR47,70.2,2106,upper-to-mid descent,high,4,3,412.155,28.285,892.155,298.285,50.347,15.884,1097,365.667,255,208.654,37.397,50.402,18.229,43.56,50.402,near colored overlay,12.848,three compact bright contrast areas detected as a tight group,392.392,34.362,401,255,401.335,18.478,203,255,442.738,32.014,493,255
DOD_111689142.mp4,DOW-UAP-PR47,70.4,2112,upper-to-mid descent,high,4,3,458.033,64.216,938.033,334.216,52.649,17.668,1067,355.667,255,209.672,39.953,52.672,19.153,48.033,52.672,intersects colored overlay,0.219,three compact bright contrast areas detected as a tight group,438.019,70.627,375,255,445.414,52.959,169,252,490.667,69.063,523,252
DOD_111689142.mp4,DOW-UAP-PR47,70.6,2118,upper-to-mid descent,high,3,3,534.116,82.028,1014.116,352.028,49.828,10.811,1180,393.333,255,206.633,35.096,49.918,40.764,14.605,49.918,separate from colored overlay,65.394,three compact bright contrast areas detected as a tight group,504.17,83.631,588,255,544.179,75.821,67,237,553.998,86.632,525,254
DOD_111689142.mp4,DOW-UAP-PR47,70.8,2124,upper-to-mid descent,high,4,3,458.448,111.235,938.448,381.235,53.56,17.951,1086,362,255,207.35,40.51,53.642,19.457,48.433,53.642,intersects colored overlay,0.506,three compact bright contrast areas detected as a tight group,438.093,118.206,399,255,445.598,100.254,169,253,491.653,115.245,518,252
DOD_111689142.mp4,DOW-UAP-PR47,71.0,2130,upper-to-mid descent,high,3,3,448.67,62.981,928.67,332.981,52.375,12.009,1133,377.667,255,198.944,36.26,52.487,31.223,25.071,52.487,near colored overlay,7.33,three compact bright contrast areas detected as a tight group,421.605,68.123,875,255,450.426,56.115,61,229,473.98,64.706,197,246
DOD_111689142.mp4,DOW-UAP-PR47,71.2,2136,upper-to-mid descent,high,5,3,449.841,40.294,929.841,310.294,58.366,16.467,1071,357,255,206.884,42.739,58.496,18.752,50.97,58.496,near colored overlay,6.166,three compact bright contrast areas detected as a tight group,427.395,47.081,443,255,436.366,30.615,205,248,485.761,43.187,423,252
DOD_111689142.mp4,DOW-UAP-PR47,71.4,2142,upper-to-mid descent,high,3,3,517.304,41.799,997.304,311.799,48.525,11.585,1164,388,255,206.61,34.352,48.554,37.755,16.746,48.554,separate from colored overlay,47.49,three compact bright contrast areas detected as a tight group,488.985,44.539,581,255,525.418,34.636,55,224,537.509,46.222,528,255
DOD_111689142.mp4,DOW-UAP-PR47,71.6,2148,upper-to-mid descent,high,4,3,508.494,78.291,988.494,348.291,49.343,17.898,1098,366,255,211.983,38.167,49.372,18.891,46.237,49.372,separate from colored overlay,38.495,three compact bright contrast areas detected as a tight group,490.031,84.817,383,255,496.075,66.919,160,255,539.375,83.137,555,252
DOD_111689142.mp4,DOW-UAP-PR47,71.8,2154,upper-to-mid descent,high,6,3,466.554,66.039,946.554,336.039,56.724,17.577,964,321.333,255,204.859,42.806,56.725,18.818,52.875,56.725,intersects colored overlay,0.447,three compact bright contrast areas detected as a tight group,445.406,72.027,293,255,452.127,54.451,71,245,502.13,71.638,600,255
DOD_111689142.mp4,DOW-UAP-PR47,72.0,2160,upper-to-mid descent,high,4,3,545.994,128.826,1025.994,398.826,60.54,16.625,1121,373.667,255,197.59,41.953,62.781,31.684,31.393,62.781,separate from colored overlay,75.994,three compact bright contrast areas detected as a tight group,515.408,136.17,424,255,546.627,130.762,563,250,575.948,119.545,134,234
DOD_111689142.mp4,DOW-UAP-PR47,72.2,2166,upper-to-mid descent,high,3,3,585.575,165.762,1065.575,435.762,45.025,14.102,1167,389,255,209.736,33.255,45.189,38.302,16.273,45.189,separate from colored overlay,66.239,three compact bright contrast areas detected as a tight group,558.265,167.897,581,255,595.169,157.644,59,250,603.29,171.746,527,255
DOD_111689142.mp4,DOW-UAP-PR47,72.4,2172,upper-to-mid descent,medium,2,2,408.048,138.295,888.048,408.295,48.043,1.288,1176,588,255,212.642,48.06,48.06,,,,separate from colored overlay,47.953,two compact bright areas detected; possible partial formation visibility,384.026,137.651,567,255,432.069,138.939,609,253,,,,
DOD_111689142.mp4,DOW-UAP-PR47,72.6,2178,upper-to-mid descent,high,3,3,376.836,86.796,856.836,356.796,49.124,17.839,1184,394.667,255,205.496,37.721,49.23,19.053,44.879,49.23,separate from colored overlay,79.164,three compact bright contrast areas detected as a tight group,358.231,93.818,407,255,364.922,75.979,141,248,407.355,90.591,636,255
DOD_111689142.mp4,DOW-UAP-PR47,72.8,2184,upper-to-mid descent,high,3,3,393.031,39.612,873.031,309.612,47.955,17.729,1167,389,255,210.557,36.934,48.124,18.809,43.87,48.124,separate from colored overlay,62.97,three compact bright contrast areas detected as a tight group,374.952,46.862,378,255,381.233,29.133,150,252,422.908,42.839,639,253
DOD_111689142.mp4,DOW-UAP-PR47,73.0,2190,upper-to-mid descent,high,3,3,428.137,32.78,908.137,302.78,48.612,18.775,1168,389.333,255,213.702,37.494,49.768,42.825,19.888,49.768,near colored overlay,30.011,three compact bright contrast areas detected as a tight group,397.917,33.632,600,255,439.966,41.742,356,255,446.528,22.967,212,252
DOD_111689142.mp4,DOW-UAP-PR47,73.2,2196,upper-to-mid descent,high,3,3,399.031,18.187,879.031,288.187,48.223,17.47,1173,391,255,215.367,36.844,48.429,18.786,43.318,48.429,separate from colored overlay,53.0,three compact bright contrast areas detected as a tight group,380.654,25.496,373,255,387.561,8.026,155,251,428.878,21.04,645,255
DOD_111689142.mp4,DOW-UAP-PR47,73.4,2202,upper-to-mid descent,high,3,3,424.002,30.073,904.002,300.073,47.316,12.262,1177,392.333,255,202.908,34.033,47.356,39.285,15.457,47.356,near colored overlay,34.149,three compact bright contrast areas detected as a tight group,395.595,32.865,607,255,433.5,22.545,66,237,442.911,34.808,504,255
DOD_111689142.mp4,DOW-UAP-PR47,73.6,2208,upper-to-mid descent,medium,2,2,455.761,84.729,935.761,354.729,51.56,1.183,1135,567.5,255,204.22,51.573,51.573,,,,intersects colored overlay,0.361,two compact bright areas detected; possible partial formation visibility,429.981,85.32,743,255,481.541,84.138,392,253,,,,
DOD_111689142.mp4,DOW-UAP-PR47,73.8,2214,upper-to-mid descent,high,3,3,455.037,95.333,935.037,365.333,53.341,3.682,1119,373,255,202.232,35.708,53.343,25.884,27.896,53.343,intersects colored overlay,1.019,three compact bright contrast areas detected as a tight group,428.694,94.449,644,255,454.383,97.617,47,239,482.035,93.935,428,255
DOD_111689142.mp4,DOW-UAP-PR47,74.0,2220,upper-to-mid descent,high,3,3,463.784,116.574,943.784,386.574,52.682,18.125,1116,372,255,206.37,40.121,52.742,19.478,48.144,52.742,intersects colored overlay,0.478,three compact bright contrast areas detected as a tight group,443.845,123.458,310,255,450.979,105.333,96,251,496.527,120.93,710,254
DOD_111689142.mp4,DOW-UAP-PR47,74.2,2226,upper-to-mid descent,medium,2,2,384.362,49.075,864.362,319.075,17.275,12.149,1181,590.5,255,209.672,21.12,21.12,,,,separate from colored overlay,71.638,two compact bright areas detected; possible partial formation visibility,375.725,55.149,1097,255,393.0,43.0,84,243,,,,
DOD_111689142.mp4,DOW-UAP-PR47,74.4,2232,upper-to-mid descent,medium,2,2,357.889,3.707,837.889,273.707,41.617,0.254,550,275,255,214.954,41.618,41.618,,,,separate from colored overlay,101.573,two compact bright areas detected; possible partial formation visibility,337.081,3.581,236,252,378.697,3.834,314,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,74.6,2238,upper-to-mid descent,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,74.8,2244,upper-to-mid descent,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,75.0,2250,upper-to-mid descent,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,75.2,2256,upper-to-mid descent,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,75.4,2262,upper-to-mid descent,high,3,3,452.869,8.281,932.869,278.281,46.048,11.763,844,281.333,255,190.211,33.695,46.097,42.231,12.756,46.097,near colored overlay,20.375,three compact bright contrast areas detected as a tight group,423.815,10.795,449,255,464.929,1.143,14,211,469.864,12.906,381,248
DOD_111689142.mp4,DOW-UAP-PR47,75.6,2268,upper-to-mid descent,high,5,3,474.422,70.509,954.422,340.509,58.282,2.778,882,294,255,205.245,38.934,58.283,25.182,33.338,58.283,near colored overlay,5.444,three compact bright contrast areas detected as a tight group,446.641,71.233,262,255,471.701,68.759,87,244,504.923,71.537,533,253
