case,record_id,video,second,frame_index,manual_overlay_review_status,notes
PR052,DOW-UAP-PR052,DOD_111719718.mp4,0,0,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,201,6030,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,202,6060,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,203,6090,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,204,6120,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,205,6150,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,206,6180,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,207,6210,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,208,6240,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,209,6270,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,210,6300,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,211,6330,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,212,6360,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,213,6390,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,214,6420,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,215,6450,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,216,6480,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,217,6510,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,218,6540,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,219,6570,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,220,6600,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,221,6630,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,222,6660,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,223,6690,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,224,6720,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,225,6750,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,226,6780,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,227,6810,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,228,6840,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,229,6870,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,230,6900,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,231,6930,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,232,6960,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,233,6990,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,234,7020,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,235,7050,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,236,7080,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,237,7110,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,238,7140,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,239,7170,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,240,7200,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,241,7230,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,242,7260,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,243,7290,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,244,7320,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,245,7350,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,246,7380,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,247,7410,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,248,7440,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,249,7470,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,250,7500,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,251,7530,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,252,7560,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,253,7590,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,254,7620,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,255,7650,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,256,7680,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,257,7710,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,258,7740,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,259,7770,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,260,7800,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,261,7830,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,262,7860,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,263,7890,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,264,7920,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,265,7950,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,266,7980,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,267,8010,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,268,8040,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,269,8070,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,270,8100,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,271,8130,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,272,8160,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,273,8190,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,274,8220,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,275,8250,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,276,8280,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,277,8310,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,278,8340,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,279,8370,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,280,8400,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,281,8430,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,282,8460,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,283,8490,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,284,8520,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,285,8550,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,286,8580,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,287,8610,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,288,8640,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,289,8670,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,290,8700,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,291,8730,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,292,8760,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,293,8790,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,294,8820,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,295,8850,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,296,8880,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,297,8910,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,298,8940,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,299,8970,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,300,9000,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,301,9030,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,302,9060,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,303,9090,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,304,9120,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,305,9150,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,306,9180,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,307,9210,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,308,9240,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,309,9270,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,310,9300,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,311,9330,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,312,9360,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,313,9390,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,314,9420,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,315,9450,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,316,9480,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,317,9510,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,318,9540,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,319,9570,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,320,9600,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,321,9630,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,322,9660,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,323,9690,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,324,9720,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,325,9750,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,326,9780,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,327,9810,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,328,9840,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,329,9870,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,330,9900,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,331,9930,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,332,9960,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,333,9990,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,334,10020,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,335,10050,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,336,10080,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,337,10110,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,338,10140,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,339,10170,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,340,10200,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,341,10230,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,342,10260,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,343,10290,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,344,10320,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,345,10350,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,346,10380,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,347,10410,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,348,10440,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,349,10470,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,350,10500,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,351,10530,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,352,10560,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,353,10590,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,354,10620,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,355,10650,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,356,10680,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,357,10710,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,358,10740,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,359,10770,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,360,10800,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,361,10830,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,362,10860,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,363,10890,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
