video,release_id,sample_index,approx_second,source_frame_index,loop_index,cycle_second,is_primary_observation,dvids_phase,dvids_anchor,review_quality,candidate_count,target_center_x,target_center_y,expected_lane_x,expected_lane_y,distance_from_expected_lane_px,bbox_x0,bbox_y0,bbox_w,bbox_h,component_area,mean_signed_luma_delta,max_residual_luma,mean_residual_luma,residual_threshold,background_shift_x,background_shift_y,phase_corr_response,raw_score,lane_score,caveat,annotated_frame_path,zoom_patch_path
DOD_111689759.mp4,DOW-UAP-PR43,92,9.2,276,3,0.400,yes,stated two-second observation,"DVIDS 00:00-00:02: small, barely distinguishable area of contrast moves left-to-right and exits from bottom-right quarter",none,7,725.5,897.5,304.5,514.9,568.88,725,897,2,2,4,27.0,21.714,13.877,9.975,0.0191,0.0792,0.9873,66.364,-933.636,residual component is too weak or too far from the DVIDS-described lane,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0092_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0092_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,93,9.3,279,3,0.501,yes,stated two-second observation,"DVIDS 00:00-00:02: small, barely distinguishable area of contrast moves left-to-right and exits from bottom-right quarter",none,4,155.5,983.5,351.9,537.3,487.48,155,983,2,2,4,18.0,25.588,10.701,9.293,-0.0044,0.0754,0.9917,55.598,-919.364,residual component is too weak or too far from the DVIDS-described lane,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0093_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0093_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,94,9.4,282,3,0.601,yes,stated two-second observation,"DVIDS 00:00-00:02: small, barely distinguishable area of contrast moves left-to-right and exits from bottom-right quarter",none,3,647.5,924.5,399.3,559.8,441.15,647,924,2,2,4,-5.5,10.316,3.777,8.902,-0.0026,0.0786,0.9881,20.265,-862.042,residual component is too weak or too far from the DVIDS-described lane,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0094_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0094_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,95,9.5,285,3,0.701,yes,stated two-second observation,"DVIDS 00:00-00:02: small, barely distinguishable area of contrast moves left-to-right and exits from bottom-right quarter",none,9,597.5,734.0,446.7,582.3,213.95,597,733,2,3,6,12.167,12.179,5.535,8.299,0.0003,0.0606,0.9902,39.297,-388.599,residual component is too weak or too far from the DVIDS-described lane,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0095_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0095_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,96,9.6,288,3,0.801,yes,stated two-second observation,"DVIDS 00:00-00:02: small, barely distinguishable area of contrast moves left-to-right and exits from bottom-right quarter",none,0,,,494.0,604.7,,,,,,,,,,,,,,,,no compact residual component survived filtering near the expected lane,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0096_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0096_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,97,9.7,291,3,0.901,yes,stated two-second observation,"DVIDS 00:00-00:02: small, barely distinguishable area of contrast moves left-to-right and exits from bottom-right quarter",none,9,728.0,898.5,541.4,627.2,329.26,727,897,3,4,8,-31.125,24.8,15.883,10.151,-0.0511,0.094,0.9923,139.462,-519.058,residual component is too weak or too far from the DVIDS-described lane,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0097_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0097_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,98,9.8,294,3,1.001,yes,stated two-second observation,"DVIDS 00:00-00:02: small, barely distinguishable area of contrast moves left-to-right and exits from bottom-right quarter",none,2,714.5,900.5,588.8,649.7,280.56,714,900,2,2,4,20.0,16.545,7.402,9.506,-0.0372,0.0709,0.9911,37.881,-523.243,residual component is too weak or too far from the DVIDS-described lane,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0098_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0098_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,99,9.9,297,3,1.101,yes,stated two-second observation,"DVIDS 00:00-00:02: small, barely distinguishable area of contrast moves left-to-right and exits from bottom-right quarter",none,5,512.5,881.5,636.2,672.1,243.17,512,881,2,2,4,13.75,14.852,6.07,10.341,0.0278,0.0855,1.0143,31.705,-454.636,residual component is too weak or too far from the DVIDS-described lane,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0099_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0099_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,100,10.0,300,3,1.201,yes,stated two-second observation,"DVIDS 00:00-00:02: small, barely distinguishable area of contrast moves left-to-right and exits from bottom-right quarter",none,6,643.5,753.5,683.6,694.6,71.23,643,753,2,2,4,-6.75,12.536,4.326,8.294,0.0105,0.0362,1.0109,23.572,-118.897,residual component is too weak or too far from the DVIDS-described lane,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0100_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0100_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,101,10.1,303,3,1.301,yes,stated two-second observation,"DVIDS 00:00-00:02: small, barely distinguishable area of contrast moves left-to-right and exits from bottom-right quarter",none,6,907.5,745.5,730.9,717.1,178.83,907,745,2,2,4,18.25,13.005,9.632,9.055,-0.0222,0.0497,0.9932,45.029,-312.622,residual component is too weak or too far from the DVIDS-described lane,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0101_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0101_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,102,10.2,306,3,1.401,yes,stated two-second observation,"DVIDS 00:00-00:02: small, barely distinguishable area of contrast moves left-to-right and exits from bottom-right quarter",none,3,743.5,869.5,778.3,739.5,134.55,743,869,2,2,4,10.5,15.733,7.168,8.311,0.0011,0.0225,0.994,36.537,-232.563,residual component is too weak or too far from the DVIDS-described lane,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0102_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0102_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,103,10.3,309,3,1.502,yes,stated two-second observation,"DVIDS 00:00-00:02: small, barely distinguishable area of contrast moves left-to-right and exits from bottom-right quarter",none,4,670.5,866.0,825.7,762.0,186.83,670,865,2,3,6,-13.667,11.366,6.089,9.045,-0.009,0.0272,0.994,42.215,-331.445,residual component is too weak or too far from the DVIDS-described lane,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0103_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0103_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,104,10.4,312,3,1.602,yes,stated two-second observation,"DVIDS 00:00-00:02: small, barely distinguishable area of contrast moves left-to-right and exits from bottom-right quarter",none,4,1003.5,1025.5,873.1,784.5,274.05,1003,1025,2,2,4,-11.5,17.838,5.963,9.011,-0.0255,0.0192,0.9953,32.772,-515.322,residual component is too weak or too far from the DVIDS-described lane,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0104_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0104_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,105,10.5,315,3,1.702,yes,stated two-second observation,"DVIDS 00:00-00:02: small, barely distinguishable area of contrast moves left-to-right and exits from bottom-right quarter",low,5,994.5,807.0,920.5,806.9,74.03,993,806,4,3,10,14.2,14.772,7.74,8.919,-0.0609,0.0574,0.9907,84.788,-63.269,weak lane-compatible residual below medium-support threshold,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0105_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0105_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,106,10.6,318,3,1.802,yes,stated two-second observation,"DVIDS 00:00-00:02: small, barely distinguishable area of contrast moves left-to-right and exits from bottom-right quarter",medium,6,1011.4,819.4,967.9,829.4,44.67,1010,818,4,4,13,-36.231,41.564,17.99,9.388,-0.0352,0.0448,0.988,254.657,165.315,lane-compatible compact residual; target remains barely distinguishable and terrain-confounded,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0106_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0106_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,107,10.7,321,3,1.902,yes,stated two-second observation,"DVIDS 00:00-00:02: small, barely distinguishable area of contrast moves left-to-right and exits from bottom-right quarter",none,5,1053.5,847.5,1015.2,851.9,38.52,1053,847,2,2,4,10.5,15.167,4.211,10.222,-0.0037,0.1003,0.988,24.427,-52.605,residual component is too weak or too far from the DVIDS-described lane,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0107_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0107_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,108,10.8,324,3,2.002,no,loop tail/reset padding,DVIDS says the clip is looped for viewing; local cycle contains post-observation/reset padding,low,4,1096.1,874.9,1062.6,874.3,33.52,1095,874,3,3,8,40.75,35.692,20.545,10.416,-0.0004,0.0947,0.993,182.203,115.171,post-DVIDS tail residual near expected exit lane; not counted as primary two-second support,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0108_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0108_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,109,10.9,327,3,2.102,no,loop tail/reset padding,DVIDS says the clip is looped for viewing; local cycle contains post-observation/reset padding,low,8,1124.0,892.5,1110.0,896.8,14.65,1122,891,5,4,14,-41.5,40.07,19.285,10.159,0.022,0.0723,0.9831,290.022,260.717,post-DVIDS tail residual near expected exit lane; not counted as primary two-second support,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0109_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0109_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,110,11.0,330,3,2.202,no,loop tail/reset padding,DVIDS says the clip is looped for viewing; local cycle contains post-observation/reset padding,low,6,1173.1,922.3,1157.4,919.3,16.0,1171,921,5,4,12,-40.083,27.016,19.677,10.675,0.0357,0.07,0.985,249.637,217.628,post-DVIDS tail residual near expected exit lane; not counted as primary two-second support,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0110_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0110_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,111,11.1,333,3,2.302,no,loop tail/reset padding,DVIDS says the clip is looped for viewing; local cycle contains post-observation/reset padding,none,4,1267.0,980.0,1180.0,930.0,100.36,1261,977,12,8,29,38.586,28.655,16.114,11.004,0.024,0.0821,0.9774,481.634,280.919,post-DVIDS tail/reset padding,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0111_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0111_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,112,11.2,336,3,2.402,no,loop tail/reset padding,DVIDS says the clip is looped for viewing; local cycle contains post-observation/reset padding,none,12,1329.4,1017.2,,,inf,1327,1015,6,5,17,-39.647,35.617,16.331,10.844,0.0253,0.0653,0.9812,295.429,-704.571,post-observation loop/reset padding,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0112_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0112_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,113,11.3,339,3,2.502,no,loop tail/reset padding,DVIDS says the clip is looped for viewing; local cycle contains post-observation/reset padding,none,3,724.5,908.5,,,inf,724,908,2,2,4,-20.0,16.289,8.894,9.293,0.0264,0.0502,0.9868,43.72,-956.28,post-observation loop/reset padding,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0113_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0113_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,114,11.4,342,3,2.603,no,loop tail/reset padding,DVIDS says the clip is looped for viewing; local cycle contains post-observation/reset padding,none,6,1658.5,960.5,,,inf,1658,960,2,2,4,-18.0,12.949,8.003,9.583,-0.0044,0.074,0.9878,38.486,-961.514,post-observation loop/reset padding,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0114_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0114_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,115,11.5,345,3,2.703,no,loop tail/reset padding,DVIDS says the clip is looped for viewing; local cycle contains post-observation/reset padding,none,7,715.9,908.6,,,inf,715,907,3,4,9,29.556,26.264,13.889,10.478,-0.0543,0.0849,0.9899,138.132,-861.868,post-observation loop/reset padding,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0115_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0115_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,116,11.6,348,4,0.000,yes,stated two-second observation,"DVIDS 00:00-00:02: small, barely distinguishable area of contrast moves left-to-right and exits from bottom-right quarter",none,0,,,115.0,425.0,,,,,,,,,,,,,,,,no compact residual component survived filtering near the expected lane,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0116_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0116_patch.jpg
DOD_111689759.mp4,DOW-UAP-PR43,117,11.7,351,4,0.100,yes,stated two-second observation,"DVIDS 00:00-00:02: small, barely distinguishable area of contrast moves left-to-right and exits from bottom-right quarter",none,6,910.5,929.5,162.4,447.5,889.97,909,929,4,2,8,13.625,10.731,5.278,9.048,-0.015,0.0362,0.9942,47.591,-952.409,residual component is too weak or too far from the DVIDS-described lane,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/annotated-frames/frame_0117_annotated.jpg,research/ufo-derived/video-motion-pass/pr43-loop-review/DOD_111689759/target-patches/frame_0117_patch.jpg

