video,release_id,report_id,sample_index,approx_second,source_frame_index,phase,dvids_anchor,candidate_x,candidate_y,dx_from_frame_center,dy_from_frame_center,bbox_w,bbox_h,area,max_luma,mean_luma,candidate_count,nearest_colored_overlay_px,overlay_relation,review_confidence,annotated_frame_path,zoom_patch_path
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,195,97.50,2925,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,183,142.78,9,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0195_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0195_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,196,98.00,2940,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,183,142.78,6,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0196_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0196_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,197,98.50,2955,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,183,142.8,2,,no colored reticle/overlay detected,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0197_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0197_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,198,99.00,2970,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,183,141.69,4,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0198_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0198_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,199,99.50,2985,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,183,141.69,4,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0199_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0199_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,200,100.00,3000,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,183,141.69,5,473.4,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0200_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0200_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,201,100.50,3015,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,186,143.28,7,472.37,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0201_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0201_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,202,101.00,3030,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,186,143.28,4,473.4,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0202_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0202_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,203,101.50,3045,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,186,143.28,3,473.4,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0203_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0203_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,204,102.00,3060,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,180,141.85,5,473.4,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0204_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0204_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,205,102.50,3075,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,21.5,359.5,-938.5,-180.5,4,4,12,213,164.83,5,460.47,separate from colored reticle/overlay,high,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0205_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0205_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,206,103.00,3090,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,180,141.85,6,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0206_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0206_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,207,103.50,3105,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,182,142.3,7,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0207_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0207_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,208,104.00,3120,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,186,143.15,5,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0208_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0208_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,209,104.50,3135,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,187,143.13,5,473.4,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0209_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0209_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,210,105.00,3150,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,187,143.13,4,473.4,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0210_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0210_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,211,105.50,3165,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,182,142.02,5,473.4,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0211_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0211_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,212,106.00,3180,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,182,142.02,5,473.4,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0212_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0212_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,213,106.50,3195,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,182,142.02,5,473.99,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0213_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0213_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,214,107.00,3210,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,182,142.02,4,473.4,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0214_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0214_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,215,107.50,3225,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,183,142.22,4,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0215_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0215_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,216,108.00,3240,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,183,142.22,4,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0216_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0216_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,217,108.50,3255,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,183,142.22,3,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0217_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0217_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,218,109.00,3270,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,183,143.63,2,,no colored reticle/overlay detected,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0218_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0218_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,219,109.50,3285,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,181,143.98,2,,no colored reticle/overlay detected,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0219_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0219_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,220,110.00,3300,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,181,143.69,4,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0220_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0220_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,221,110.50,3315,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,181,143.69,4,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0221_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0221_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,222,111.00,3330,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,181,143.74,4,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0222_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0222_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,223,111.50,3345,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,181,143.81,6,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0223_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0223_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,224,112.00,3360,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,181,143.57,3,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0224_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0224_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,225,112.50,3375,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,181,143.57,3,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0225_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0225_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,226,113.00,3390,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,181,143.17,4,473.4,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0226_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0226_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,227,113.50,3405,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,181,142.74,6,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0227_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0227_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,228,114.00,3420,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,181,142.74,5,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0228_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0228_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,229,114.50,3435,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,181,142.74,4,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0229_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0229_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,230,115.00,3450,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,181,142.74,4,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0230_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0230_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,231,115.50,3465,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,182,143.33,3,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0231_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0231_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,232,116.00,3480,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,182,143.33,5,473.4,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0232_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0232_patch.jpg
